ID,FIFA,Name,Club
/player/241183/sergio-tienza-valverde/180084/,18,Sergio Tienza Valverde,Real Betis
/player/243397/daniel-rebollo-franco/180084/,18,Daniel Rebollo Franco,Real Betis
/player/236028/javier-diaz-sanchez/180084/,18,Javier Díaz Sánchez,Sevilla
/player/236950/gustavo-quezada/180084/,18,Gustavo Quezada,Getafe
/player/241172/diego-hernandez-barriuso/180084/,18,Diego Hernández Barriuso,Getafe
/player/243032/hugo-duro-perales/180084/,18,Hugo Duro Perales,Getafe
/player/243511/william-de-camargo/180084/,18,William De Camargo,Leganés
/player/240139/delano-ladan/180084/,18,Delano Ladan,ADO Den Haag
/player/241539/sam-van-huffel/180084/,18,Sam van Huffel,ADO Den Haag
/player/241575/mats-van-kins/180084/,18,Mats van Kins,ADO Den Haag
/player/238322/twan-roex/180084/,18,Twan Roex,Roda JC Kerkrade
/player/241511/jeremy-mayele-munkana/180084/,18,Jeremy Mayele Munkana,Roda JC Kerkrade
/player/238854/olivier-rommens/180084/,18,Olivier Rommens,NAC Breda
/player/241408/marwin-reuvers/180084/,18,Marwin Reuvers,NAC Breda
/player/242381/mees-hoedemakers/180084/,18,Mees Hoedemakers,AZ
/player/237395/victor-van-den-bogert/180084/,18,Victor van den Bogert,Willem II
/player/240630/emre-bostanci/180084/,18,Emre Bostancı,Willem II
/player/242528/thomas-buitink/180084/,18,Thomas Buitink,Vitesse
/player/235155/jan-bekkema/180084/,18,Jan Bekkema,SC Heerenveen
/player/238773/bas-van-wijnen/180084/,18,Bas van Wijnen,PEC Zwolle
/player/235733/tim-riksman/180084/,18,Tim Riksman,FC Groningen
/player/241235/abdel-el-ouazzane/180084/,18,Abdel El Ouazzane,FC Groningen
/player/235154/jair-oosterlen/180084/,18,Jair Oosterlen,Sparta Rotterdam
/player/240148/jeffrey-rijkers/180084/,18,Jeffrey Rijkers,VVV-Venlo
/player/231445/josh-dasilva/180084/,18,Josh Dasilva,Arsenal
/player/233441/tolaji-bola/180084/,18,Tolaji Bola,Arsenal
/player/240334/zech-medley/180084/,18,Zech Medley,Arsenal
/player/238074/reece-james/180084/,18,Reece James,Chelsea
/player/241160/george-mceachran/180084/,18,George McEachran,Chelsea
/player/238483/jack-kiersey/180084/,18,Jack Kiersey,Everton
/player/240906/bobby-adekanye/180084/,18,Bobby Adekanye,Liverpool
/player/240907/toni-correia-gomes/180084/,18,Toni Correia Gomes,Liverpool
/player/242353/tony-gallacher/180084/,18,Tony Gallacher,Liverpool
/player/233047/joel-latibeaudiere/180084/,18,Joel Latibeaudiere,Manchester City
/player/229163/callum-slattery/180084/,18,Callum Slattery,Southampton
/player/236316/yan-valery/180084/,18,Yan Valery,Southampton
/player/231144/christian-maghoma/180084/,18,Christian Maghoma,Tottenham Hotspur
/player/236599/samuel-shashoua/180084/,18,Samuel Shashoua,Tottenham Hotspur
/player/234743/admiral-muskwe/180084/,18,Admiral Muskwe,Leicester City
/player/223804/conor-mitchell/180084/,18,Conor Mitchell,Burnley
/player/231673/luke-dreher/180084/,18,Luke Dreher,Crystal Palace
/player/213653/tom-dallison/180084/,18,Tom Dallison,Brighton & Hove Albion
/player/230883/jordan-lee/180084/,18,Jordan Lee,AFC Bournemouth
/player/234252/corey-jordan/180084/,18,Corey Jordan,AFC Bournemouth
/player/243044/nnamdi-ofoborh/180084/,18,Nnamdi Ofoborh,AFC Bournemouth
/player/233793/aaron-lewis/180084/,18,Aaron Lewis,Swansea City
/player/243451/michael-nilor/180084/,18,Michaël Nilor,Bordeaux
/player/236277/victor-mouangue/180084/,18,Victor Mouangue,Guingamp
/player/234400/dorian-grange/180084/,18,Dorian Grange,Olympique Lyonnais
/player/239508/yoann-martelat/180084/,18,Yoann Martelat,Olympique Lyonnais
/player/243573/anthony-racioppi/180084/,18,Anthony Racioppi,Olympique Lyonnais
/player/242760/dylan-lempereur/180084/,18,Dylan Lempereur,Metz
/player/232116/sebastien-salles-lamonge/180084/,18,Sébastien Salles-Lamonge,Rennes
/player/233828/alexandre-leroyer/180084/,18,Alexandre Leroyer,Rennes
/player/231362/andrea-gambetta/180084/,18,Andrea Gambetta,Strasbourg
/player/240725/ismael-aaneba/180084/,18,Ismael Aaneba,Strasbourg
/player/241960/timo-stavitski/180084/,18,Timo Stavitski,Caen
/player/243450/sacha-marasovic/180084/,18,Sacha Marasovic,Olympique Marseille
/player/235633/yehvann-diouf/180084/,18,Yehvann Diouf,Troyes
/player/234722/oualid-mamoun/180084/,18,Oualid Mamoun,Angers SCO
/player/238751/thibault-cottes/180084/,18,Thibault Cottes,Toulouse
/player/239324/madih-talal/180084/,18,Madih Talal,Amiens SC
/player/238749/mickael-nade/180084/,18,Mickaël Nade,Saint-Étienne
/player/231278/erwan-maury/180084/,18,Erwan Maury,Dijon
/player/243478/enzo-loiodice/180084/,18,Enzo Loiodice,Dijon
/player/240451/jan-niklas-beste/180084/,18,Jan Niklas Beste,Borussia Dortmund
/player/235018/moritz-nicolas/180084/,18,Moritz Nicolas,Borussia Mönchengladbach
/player/235056/ba-muaka-simakala/180084/,18,Ba-Muaka Simakala,Borussia Mönchengladbach
/player/241085/lino-tempelmann/180084/,18,Lino Tempelmann,SC Freiburg
/player/230047/frank-ronstadt/180084/,18,Frank Ronstadt,Hamburger SV
/player/234407/joshua-bitter/180084/,18,Joshua Bitter,Schalke 04
/player/242431/sidney-friede/180084/,18,Sidney Friede,Hertha BSC
/player/242454/maurice-covic/180084/,18,Maurice Covic,Hertha BSC
/player/235800/marin-sverko/180084/,18,Marin Šverko,FSV Mainz 05
/player/240709/ridle-baku/180084/,18,Ridle Baku,FSV Mainz 05
/player/242818/finn-dahmen/180084/,18,Finn Dahmen,FSV Mainz 05
/player/235141/phillip-menzel/180084/,18,Phillip Menzel,VfL Wolfsburg
/player/236787/dominik-franke/180084/,18,Dominik Franke,VfL Wolfsburg
/player/238506/orhan-vojic/180084/,18,Orhan Vojic,VfL Wolfsburg
/player/237884/lars-ritzka/180084/,18,Lars Ritzka,Hannover 96
/player/234643/leon-batge/180084/,18,Leon Bätge,Eintracht Frankfurt
/player/238736/renat-dadashov/180084/,18,Renat Dadashov,Eintracht Frankfurt
/player/240836/sahverdi-cetin/180084/,18,Sahverdi Cetin,Eintracht Frankfurt
/player/242187/christoph-baumgartner/180084/,18,Christoph Baumgartner,TSG Hoffenheim
/player/204334/ioannis-gelios/180084/,18,Ioannis Gelios,FC Augsburg
/player/238885/matheus-aias-barrozo-rodrigues/180084/,18,Matheus Aias Barrozo Rodrigues,Valencia
/player/237384/hennos-asmelash/180084/,18,Hennos Asmelash,ADO Den Haag
/player/239497/nicky-souren/180084/,18,Nicky Souren,Roda JC Kerkrade
/player/240170/karol-niemczycki/180084/,18,Karol Niemczycki,NAC Breda
/player/240856/bilal-bayazit/180084/,18,Bilal Bayazit,Vitesse
/player/241693/boyd-lucassen/180084/,18,Boyd Lucassen,Vitesse
/player/240888/trevor-doornbusch/180084/,18,Trevor Doornbusch,SC Heerenveen
/player/242455/kevin-reimink/180084/,18,Kevin Reimink,PEC Zwolle
/player/240681/jan-hoekstra/180084/,18,Jan Hoekstra,FC Groningen
/player/243227/gerald-postma/180084/,18,Gerald Postma,FC Groningen
/player/243229/tim-freriks/180084/,18,Tim Freriks,FC Groningen
/player/239398/joost-mangert/180084/,18,Joost Mangert,Excelsior
/player/215546/michael-brouwer/180084/,18,Michael Brouwer,Heracles Almelo
/player/235325/tim-van-de-berg/180084/,18,Tim van de Berg,Heracles Almelo
/player/240895/diederick-luydens/180084/,18,Diederick Luydens,Sparta Rotterdam
/player/241937/abdou-harroui/180084/,18,Abdou Harroui,Sparta Rotterdam
/player/238024/evren-korkmaz/180084/,18,Evren Korkmaz,VVV-Venlo
/player/240584/bram-verbong/180084/,18,Bram Verbong,VVV-Venlo
/player/213407/matt-macey/180084/,18,Matt Macey,Arsenal
/player/222255/ryan-huddart/180084/,18,Ryan Huddart,Arsenal
/player/228367/liam-smith/180084/,18,Liam Smith,Newcastle United
/player/229604/josef-yarney/180084/,18,Josef Yarney,Newcastle United
/player/228578/will-wood/180084/,18,Will Wood,Southampton
/player/241042/oliver-skipp/180084/,18,Oliver Skipp,Tottenham Hotspur
/player/231436/grady-diangana/180084/,18,Grady Diangana,West Ham United
/player/238059/dan-kemp/180084/,18,Dan Kemp,West Ham United
/player/238060/nathan-trott/180084/,18,Nathan Trott,West Ham United
/player/235076/layton-ndukwu/180084/,18,Layton Ndukwu,Leicester City
/player/238073/kyle-jameson/180084/,18,Kyle Jameson,West Bromwich Albion
/player/241386/jamie-soule/180084/,18,Jamie Soule,West Bromwich Albion
/player/242752/nathan-ferguson/180084/,18,Nathan Ferguson,West Bromwich Albion
/player/240336/tinashe-chakwana/180084/,18,Tinashe Chakwana,Burnley
/player/228642/james-tilley/180084/,18,James Tilley,Brighton & Hove Albion
/player/234251/keelan-oconnell/180084/,18,Keelan O'Connell,AFC Bournemouth
/player/237379/matt-worthington/180084/,18,Matt Worthington,AFC Bournemouth
/player/239673/tyler-cordner/180084/,18,Tyler Cordner,AFC Bournemouth
/player/240527/killian-le-roy/180084/,18,Killian Le Roy,Guingamp
/player/243574/zachary-brault-guillard/180084/,18,Zachary Brault-Guillard,Olympique Lyonnais
/player/241941/stanley-nsoki/180084/,18,Stanley Nsoki,Paris Saint Germain
/player/242753/alexis-trouillet/180084/,18,Alexis Trouillet,Rennes
/player/236636/anthony-caci/180084/,18,Anthony Caci,Strasbourg
/player/241551/yoel-armougom/180084/,18,Yoël Armougom,Caen
/player/226061/brice-nlate/180084/,18,Brice Nlaté,Olympique Marseille
/player/220890/mamadou-sissako/180084/,18,Mamadou Sissako,Troyes
/player/243014/bryan-mbeumo/180084/,18,Bryan Mbeumo,Troyes
/player/239145/eden-massouema/180084/,18,Eden Massouema,Dijon
/player/243480/corentin-faussot/180084/,18,Corentin Faussot,Dijon
/player/242602/josha-vagnoman/180084/,18,Josha Vagnoman,Hamburger SV
/player/239330/yousef-emghames/180084/,18,Yousef Emghames,Hannover 96
/player/239332/tom-baller/180084/,18,Tom Baller,Hannover 96
/player/242184/alfons-amade/180084/,18,Alfons Amade,TSG Hoffenheim
/player/240055/mert-yilmaz/180084/,18,Mert Yilmaz,RB Leipzig
/player/235030/raul-uche-rubio/180084/,18,Raúl Uche Rubio,Real Betis
/player/231526/yhoan-andzouana/180084/,18,Yhoan Andzouana,Girona
/player/242798/marcel-lizak/180084/,18,Marcel Lizak,Girona
/player/242227/radomir-novakovic/180084/,18,Radomir Novaković,Roda JC Kerkrade
/player/242761/roshon-van-eijma/180084/,18,Roshon van Eijma,Roda JC Kerkrade
/player/238855/bodi-brusselers/180084/,18,Bodi Brusselers,NAC Breda
/player/241812/lars-kramer/180084/,18,Lars Kramer,FC Groningen
/player/239400/marouane-afaker/180084/,18,Marouane Afaker,Excelsior
/player/239958/niels-leemhuis/180084/,18,Niels Leemhuis,Heracles Almelo
/player/237894/sem-custers/180084/,18,Sem Custers,VVV-Venlo
/player/238023/lugman-bezzat/180084/,18,Lugman Bezzat,VVV-Venlo
/player/235736/kazaiah-sterling/180084/,18,Kazaiah Sterling,Tottenham Hotspur
/player/241038/keanan-bennetts/180084/,18,Keanan Bennetts,Tottenham Hotspur
/player/220774/joshua-debayo/180084/,18,Joshua Debayo,Leicester City
/player/235051/darnell-johnson/180084/,18,Darnell Johnson,Leicester City
/player/237825/nya-kirby/180084/,18,Nya Kirby,Crystal Palace
/player/229192/rekeil-pyke/180084/,18,Rekeil Pyke,Huddersfield Town
/player/213023/adnan-maric/180084/,18,Adnan Maric,Swansea City
/player/243452/ibrahim-diarra/180084/,18,Ibrahim Diarra,Bordeaux
/player/233373/stephane-diarra/180084/,18,Stéphane Diarra,Rennes
/player/242683/moataz-zemzemi/180084/,18,Moataz Zemzemi,Strasbourg
/player/237133/romain-cagnon/180084/,18,Romain Cagnon,Olympique Marseille
/player/243449/lucas-perrin/180084/,18,Lucas Perrin,Olympique Marseille
/player/234511/gauthier-banaziak/180084/,18,Gauthier Banaziak,Amiens SC
/player/240056/dominic-minz/180084/,18,Dominic Minz,RB Leipzig
/player/243491/cesar-gelabert-pina/180084/,18,César Gelabert Piña,Real Madrid
/player/240601/tijs-te-duits/180084/,18,Tijs Te Duits,Excelsior
/player/233442/jordi-osei-tutu/180084/,18,Jordi Osei-Tutu,Arsenal
/player/230081/sadou-diallo/180084/,18,Sadou Diallo,Manchester City
/player/233048/tom-dele-bashiru/180084/,18,Tom Dele-Bashiru,Manchester City
/player/225773/stefan-oconnor/180084/,18,Stefan O'Connor,Newcastle United
/player/236239/alfie-whiteman/180084/,18,Alfie Whiteman,Tottenham Hotspur
/player/229929/vashon-neufville/180084/,18,Vashon Neufville,West Ham United
/player/230942/josh-pask/180084/,18,Josh Pask,West Ham United
/player/241842/ben-johnson/180084/,18,Ben Johnson,West Ham United
/player/223909/alex-palmer/180084/,18,Alex Palmer,West Bromwich Albion
/player/230944/sam-howes/180084/,18,Sam Howes,Watford
/player/230887/ntumba-massanka/180084/,18,Ntumba Massanka,Burnley
/player/240786/ali-koiki/180084/,18,Ali Koiki,Burnley
/player/231182/oliver-odwyer/180084/,18,Oliver O'Dwyer,Crystal Palace
/player/231267/jason-lokilo/180084/,18,Jason Lokilo,Crystal Palace
/player/226109/tyler-hornby-forbes/180084/,18,Tyler Hornby-Forbes,Brighton & Hove Albion
/player/237286/aaron-connolly/180084/,18,Aaron Connolly,Brighton & Hove Albion
/player/237176/ryan-schofield/180084/,18,Ryan Schofield,Huddersfield Town
/player/237415/jordan-williams/180084/,18,Jordan Williams,Huddersfield Town
/player/241403/abdoulaye-dabo/180084/,18,Abdoulaye Dabo,Nantes
/player/232100/antony-ranieri/180084/,18,Antony Ranieri,Nice
/player/240474/sabri-toufiqui/180084/,18,Sabri Toufiqui,Rennes
/player/242641/rayan-ait-nouri/180084/,18,Rayan Aït Nouri,Angers SCO
/player/241859/ron-thorben-hoffmann/180084/,18,Ron-Thorben Hoffmann,FC Bayern München
/player/223761/david-sauerland/180084/,18,David Sauerland,Borussia Dortmund
/player/236371/marc-vito-brezmes/180084/,18,Marc Vito Brezmes,Girona
/player/235119/faiq-bolkiah/180084/,18,Faiq Bolkiah,Leicester City
/player/240462/mark-howarth/180084/,18,Mark Howarth,Burnley
/player/240732/olatunde-bayode/180084/,18,Olatunde Bayode,Burnley
/player/234614/levi-lumeka/180084/,18,Levi Lumeka,Crystal Palace
/player/235728/warren-ohora/180084/,18,Warren O'Hora,Brighton & Hove Albion
/player/236530/lewis-obrien/180084/,18,Lewis O'Brien,Huddersfield Town
/player/237865/luca-colville/180084/,18,Luca Colville,Huddersfield Town
/player/231172/jordan-holmes/180084/,18,Jordan Holmes,AFC Bournemouth
/player/225127/keston-davies/180084/,18,Keston Davies,Swansea City
/player/241212/remi-mestrallet/180084/,18,Rémi Mestrallet,Nice
/player/236927/djamalidine-atoiyi/180084/,18,Djamalidine Atoiyi,Troyes
/player/233232/patrick-fritsch/180084/,18,Patrick Fritsch,Borussia Dortmund
/player/241388/dennis-smarsch/180084/,18,Dennis Smarsch,Hertha BSC
/player/237324/vlad-dragomir/180084/,18,Vlad Dragomir,Arsenal
/player/224947/daniel-grimshaw/180084/,18,Daniel Grimshaw,Manchester City
/player/240981/max-sanders/180084/,18,Max Sanders,Brighton & Hove Albion
/player/234039/rarmani-edmonds-green/180084/,18,Rarmani Edmonds-Green,Huddersfield Town
/player/237868/denilson-carvalho/180084/,18,Denilson Carvalho,Huddersfield Town
/player/241210/yannis-clementia/180084/,18,Yannis Clementia,Nice
/player/241091/brady-scott/180084/,18,Brady Scott,FC Köln
/player/224421/max-reinthaler/180084/,18,Max Reinthaler,FC Augsburg
/player/239320/brad-house/180084/,18,Brad House,West Bromwich Albion
/player/229208/regan-booty/180084/,18,Regan Booty,Huddersfield Town
/player/231616/emil-riis-jakobsen/180084/,18,Emil Riis Jakobsen,VVV-Venlo
/player/237347/abdel-hakim-abdallah/180084/,18,Abdel Hakim Abdallah,Troyes
/player/231279/carl-stewart/180084/,18,Carl Stewart,Watford
/player/158023/lionel-messi/190075/,19,Lionel Messi,FC Barcelona
/player/190871/neymar-da-silva-santos-jr/190075/,19,Neymar da Silva Santos Jr.,Paris Saint Germain
/player/183277/eden-hazard/190075/,19,Eden Hazard,Chelsea
/player/192985/kevin-de-bruyne/190075/,19,Kevin De Bruyne,Manchester City
/player/200389/jan-oblak/190075/,19,Jan Oblak,Atlético Madrid
/player/176580/luis-suarez/190075/,19,Luis Suárez,FC Barcelona
/player/177003/luka-modric/190075/,19,Luka Modrić,Real Madrid
/player/168542/david-josue-jimenez-silva/190075/,19,David Josué Jiménez Silva,Manchester City
/player/193080/david-de-gea-quintana/190075/,19,David De Gea Quintana,Manchester United
/player/202126/harry-kane/190075/,19,Harry Kane,Tottenham Hotspur
/player/188545/robert-lewandowski/190075/,19,Robert Lewandowski,FC Bayern München
/player/182493/diego-godin/190075/,19,Diego Godín,Atlético Madrid
/player/155862/sergio-ramos-garcia/190075/,19,Sergio Ramos García,Real Madrid
/player/215914/ngolo-kante/190075/,19,N'Golo Kanté,Chelsea
/player/203376/virgil-van-dijk/190075/,19,Virgil van Dijk,Liverpool
/player/209331/mohamed-salah/190075/,19,Mohamed Salah,Liverpool
/player/153079/sergio-aguero/190075/,19,Sergio Agüero,Manchester City
/player/179813/edinson-cavani/190075/,19,Edinson Cavani,Paris Saint Germain
/player/194765/antoine-griezmann/190075/,19,Antoine Griezmann,Atlético Madrid
/player/189511/sergio-busquets-burgos/190075/,19,Sergio Busquets Burgos,FC Barcelona
/player/192448/marc-andre-ter-stegen/190075/,19,Marc-André ter Stegen,FC Barcelona
/player/182521/toni-kroos/190075/,19,Toni Kroos,Real Madrid
/player/188567/pierre-emerick-aubameyang/190075/,19,Pierre-Emerick Aubameyang,Arsenal
/player/195864/paul-pogba/190075/,19,Paul Pogba,Manchester United
/player/167948/hugo-lloris/190075/,19,Hugo Lloris,Tottenham Hotspur
/player/190460/christian-eriksen/190075/,19,Christian Eriksen,Tottenham Hotspur
/player/164240/thiago-emiliano-da-silva/190075/,19,Thiago Emiliano da Silva,Paris Saint Germain
/player/231747/kylian-mbappe/190075/,19,Kylian Mbappé,Paris Saint Germain
/player/167495/manuel-neuer/190075/,19,Manuel Neuer,FC Bayern München
/player/178603/mats-hummels/190075/,19,Mats Hummels,FC Bayern München
/player/188350/marco-reus/190075/,19,Marco Reus,Borussia Dortmund
/player/152729/gerard-pique-bernabeu/190075/,19,Gerard Piqué Bernabeu,FC Barcelona
/player/192119/thibaut-courtois/190075/,19,Thibaut Courtois,Real Madrid
/player/167664/gonzalo-higuain/190075/,19,Gonzalo Higuaín,Chelsea
/player/208722/sadio-mane/190075/,19,Sadio Mané,Liverpool
/player/212831/alisson-ramses-becker/190075/,19,Alisson Ramses Becker,Liverpool
/player/135507/fernando-luiz-rosa/190075/,19,Fernando Luiz Rosa,Manchester City
/player/202652/raheem-sterling/190075/,19,Raheem Sterling,Manchester City
/player/172871/jan-vertonghen/190075/,19,Jan Vertonghen,Tottenham Hotspur
/player/184087/toby-alderweireld/190075/,19,Toby Alderweireld,Tottenham Hotspur
/player/200104/heung-min-son/190075/,19,Heung Min Son,Tottenham Hotspur
/player/189509/thiago-alcantara/190075/,19,Thiago Alcântara,FC Bayern München
/player/198710/james-rodriguez/190075/,19,James Rodríguez,FC Bayern München
/player/168651/ivan-rakitic/190075/,19,Ivan Rakitić,FC Barcelona
/player/189332/jordi-alba-ramos/190075/,19,Jordi Alba Ramos,FC Barcelona
/player/205600/samuel-umtiti/190075/,19,Samuel Umtiti,FC Barcelona
/player/193041/keylor-navas/190075/,19,Keylor Navas,Real Madrid
/player/197781/francisco-roman-alarcon-suarez/190075/,19,Francisco Román Alarcón Suárez,Real Madrid
/player/200145/carlos-henrique-venancio-casimiro/190075/,19,Carlos Henrique Venancio Casimiro,Real Madrid
/player/201942/roberto-firmino-barbosa-de-oliveira/190075/,19,Roberto Firmino Barbosa de Oliveira,Liverpool
/player/210257/ederson-santana-de-moraes/190075/,19,Ederson Santana de Moraes,Manchester City
/player/212218/aymeric-laporte/190075/,19,Aymeric Laporte,Manchester City
/player/218667/bernardo-mota-carvalho-e-silva/190075/,19,Bernardo Mota Carvalho e Silva,Manchester City
/player/222492/leroy-sane/190075/,19,Leroy Sané,Manchester City
/player/192505/romelu-lukaku/190075/,19,Romelu Lukaku,Manchester United
/player/1179/gianluigi-buffon/190075/,19,Gianluigi Buffon,Paris Saint Germain
/player/199556/marco-verratti/190075/,19,Marco Verratti,Paris Saint Germain
/player/189596/thomas-muller/190075/,19,Thomas Müller,FC Bayern München
/player/212622/joshua-kimmich/190075/,19,Joshua Kimmich,FC Bayern München
/player/189242/philippe-coutinho-correia/190075/,19,Philippe Coutinho Correia,FC Barcelona
/player/165153/karim-benzema/190075/,19,Karim Benzema,Real Madrid
/player/173731/gareth-bale/190075/,19,Gareth Bale,Real Madrid
/player/176676/marcelo-vieira-da-silva/190075/,19,Marcelo Vieira da Silva,Real Madrid
/player/201535/raphael-varane/190075/,19,Raphaël Varane,Real Madrid
/player/208670/hakim-ziyech/190075/,19,Hakim Ziyech,Ajax
/player/235243/matthijs-de-ligt/190075/,19,Matthijs de Ligt,Ajax
/player/176635/mesut-ozil/190075/,19,Mesut Özil,Arsenal
/player/193301/alexandre-lacazette/190075/,19,Alexandre Lacazette,Arsenal
/player/184432/cesar-azpilicueta-tanco/190075/,19,César Azpilicueta Tanco,Chelsea
/player/209499/fabio-henrique-tavares/190075/,19,Fábio Henrique Tavares,Liverpool
/player/204485/riyad-mahrez/190075/,19,Riyad Mahrez,Manchester City
/player/211117/dele-alli/190075/,19,Dele Alli,Tottenham Hotspur
/player/199482/anthony-lopes/190075/,19,Anthony Lopes,Olympique Lyonnais
/player/183898/angel-di-maria/190075/,19,Ángel Di María,Paris Saint Germain
/player/207865/marcos-aoas-correa/190075/,19,Marcos Aoás Corrêa,Paris Saint Germain
/player/177413/axel-witsel/190075/,19,Axel Witsel,Borussia Dortmund
/player/189117/roman-burki/190075/,19,Roman Bürki,Borussia Dortmund
/player/164169/filipe-luis-kasmirski/190075/,19,Filipe Luís Kasmirski,Atlético Madrid
/player/193747/jorge-resurreccion/190075/,19,Jorge Resurrección,Atlético Madrid
/player/208421/saul-niguez-esclapez/190075/,19,Saúl Ñíguez Esclápez,Atlético Madrid
/player/181872/arturo-vidal/190075/,19,Arturo Vidal,FC Barcelona
/player/204963/daniel-carvajal-ramos/190075/,19,Daniel Carvajal Ramos,Real Madrid
/player/189513/daniel-parejo-munoz/190075/,19,Daniel Parejo Muñoz,Valencia
/player/199434/dusan-tadic/190075/,19,Dušan Tadić,Ajax
/player/228702/frenkie-de-jong/190075/,19,Frenkie de Jong,Ajax
/player/172879/sokratis-papastathopoulos/190075/,19,Sokratis Papastathopoulos,Arsenal
/player/180403/willian-borges-da-silva/190075/,19,Willian Borges da Silva,Chelsea
/player/206585/kepa-arrizabalaga/190075/,19,Kepa Arrizabalaga,Chelsea
/player/139720/vincent-kompany/190075/,19,Vincent Kompany,Manchester City
/player/186942/ilkay-gundogan/190075/,19,İlkay Gündoğan,Manchester City
/player/188377/kyle-walker/190075/,19,Kyle Walker,Manchester City
/player/192366/nicolas-otamendi/190075/,19,Nicolás Otamendi,Manchester City
/player/211300/anthony-martial/190075/,19,Anthony Martial,Manchester United
/player/201995/felipe-anderson-pereira-gomes/190075/,19,Felipe Anderson Pereira Gomes,West Ham United
/player/202556/memphis-depay/190075/,19,Memphis Depay,Olympique Lyonnais
/player/216594/nabil-fekir/190075/,19,Nabil Fekir,Olympique Lyonnais
/player/167397/radamel-falcao-garcia-zarate/190075/,19,Radamel Falcao García Zarate,Monaco
/player/204970/florian-thauvin/190075/,19,Florian Thauvin,Olympique Marseille
/player/167628/stephane-ruffier/190075/,19,Stéphane Ruffier,Saint-Étienne
/player/183907/jerome-boateng/190075/,19,Jérôme Boateng,FC Bayern München
/player/197445/david-alaba/190075/,19,David Alaba,FC Bayern München
/player/206113/serge-gnabry/190075/,19,Serge Gnabry,FC Bayern München
/player/209658/leon-goretzka/190075/,19,Leon Goretzka,FC Bayern München
/player/212190/niklas-sule/190075/,19,Niklas Süle,FC Bayern München
/player/177683/yann-sommer/190075/,19,Yann Sommer,Borussia Mönchengladbach
/player/190941/lukas-hradecky/190075/,19,Lukáš Hrádecký,Bayer 04 Leverkusen
/player/212188/timo-werner/190075/,19,Timo Werner,RB Leipzig
/player/179844/diego-da-silva-costa/190075/,19,Diego da Silva Costa,Atlético Madrid
/player/216460/jose-maria-gimenez/190075/,19,José María Giménez,Atlético Madrid
/player/220440/clement-lenglet/190075/,19,Clément Lenglet,FC Barcelona
/player/231443/ousmane-dembele/190075/,19,Ousmane Dembélé,FC Barcelona
/player/220834/marco-asensio-willemsen/190075/,19,Marco Asensio Willemsen,Real Madrid
/player/192629/iago-aspas-juncal/190075/,19,Iago Aspas Juncal,Celta de Vigo
/player/190584/asier-illarramendi/190075/,19,Asier Illarramendi,Real Sociedad
/player/194404/norberto-murara-neto/190075/,19,Norberto Murara Neto,Valencia
/player/178562/ever-banega/190075/,19,Éver Banega,Sevilla
/player/192563/bernd-leno/190075/,19,Bernd Leno,Arsenal
/player/179944/david-luiz-moreira-marinho/190075/,19,David Luiz Moreira Marinho,Chelsea
/player/192638/marcos-alonso-mendoza/190075/,19,Marcos Alonso Mendoza,Chelsea
/player/205498/luiz-frello-filho-jorge/190075/,19,Luiz Frello Filho Jorge,Chelsea
/player/193474/idrissa-gueye/190075/,19,Idrissa Gueye,Everton
/player/204935/jordan-pickford/190075/,19,Jordan Pickford,Everton
/player/181291/georginio-wijnaldum/190075/,19,Georginio Wijnaldum,Liverpool
/player/216267/andrew-robertson/190075/,19,Andrew Robertson,Liverpool
/player/220971/naby-keita/190075/,19,Naby Keïta,Liverpool
/player/203574/john-stones/190075/,19,John Stones,Manchester City
/player/230666/gabriel-fernando-de-jesus/190075/,19,Gabriel Fernando de Jesus,Manchester City
/player/184941/alexis-sanchez/190075/,19,Alexis Sánchez,Manchester United
/player/191202/nemanja-matic/190075/,19,Nemanja Matić,Manchester United
/player/231677/marcus-rashford/190075/,19,Marcus Rashford,Manchester United
/player/200949/lucas-rodrigues-m-silva/190075/,19,Lucas Rodrigues M. Silva,Tottenham Hotspur
/player/220793/davinson-sanchez/190075/,19,Davinson Sánchez,Tottenham Hotspur
/player/163587/kasper-schmeichel/190075/,19,Kasper Schmeichel,Leicester City
/player/162347/joao-filipe-moutinho/190075/,19,João Filipe Moutinho,Wolverhampton Wanderers
/player/178005/rui-pedro-dos-santos-patricio/190075/,19,Rui Pedro dos Santos Patrício,Wolverhampton Wanderers
/player/202166/julian-draxler/190075/,19,Julian Draxler,Paris Saint Germain
/player/210008/adrien-rabiot/190075/,19,Adrien Rabiot,Paris Saint Germain
/player/156616/franck-ribery/190075/,19,Franck Ribéry,FC Bayern München
/player/177610/javier-martinez-aginaga/190075/,19,Javier Martínez Aginaga,FC Bayern München
/player/213345/kingsley-coman/190075/,19,Kingsley Coman,FC Bayern München
/player/219683/corentin-tolisso/190075/,19,Corentin Tolisso,FC Bayern München
/player/212194/julian-brandt/190075/,19,Julian Brandt,Bayer 04 Leverkusen
/player/235790/kai-havertz/190075/,19,Kai Havertz,Bayer 04 Leverkusen
/player/183574/max-kruse/190075/,19,Max Kruse,Werder Bremen
/player/236583/jiri-pavlenka/190075/,19,Jiří Pavlenka,Werder Bremen
/player/104389/rune-almenning-jarstein/190075/,19,Rune Almenning Jarstein,Hertha BSC
/player/192984/koen-casteels/190075/,19,Koen Casteels,VfL Wolfsburg
